mcate_cd_nm,sexdstn_cd,birth_year,mrrg_at_cd,chldrn_at_cd,family_ty_nm,oc_area_cd,answrr_oc_area_nm,occp_cl_nm,mt_avrg_hshld_income_dgree_nm,com_at,tour_pd,ldgs_nm,ldgs_addr,ldgs_road_nm_addr,gsrm_scale_cn,ldgs_grad_value,ldgmnt_ty_nm,ldgs_avrg_prc,ldgs_min_prc,ldgs_mxmm_prc,ldgs_avrg_score_co,age_range,age,travel_type,pet
12430,M,1956,기혼,결혼하지 않은 성인,3,서울,송파구,무직,400만원,Y,2020,인제스피디움호텔앤리조트,강원,강원 인제군 기린면 상하답로 130,200개 이하,4성,관광호텔업,140336,76000,241000,9,60대 이상,65,가족여행,"0"
12435,M,1977,기혼,"영/유아, 초등학생",4,대구,달서구,사무직,400만원,Y,2022,웰리힐리파크,강원,강원 횡성군 둔내면 고원로 451,200개 이상,4성,미분류,166940,77050,309350,9,40대,46,가족여행,"0"
12445,F,1995,미혼,X,4,서울,강동구,사무직,400만원,Y,2021,울산 시티 호텔,울산,울산 남구 삼산로 246,100개 이하,3성,관광호텔,120449,50592,324740,9,20대,27,효도여행,"0"
12446,F,1969,미혼,X,2,서울,마포구,사무직,400만원,Y,2021,울산 시티 호텔,울산,울산 남구 삼산로 246,100개 이하,3성,관광호텔,120449,50592,324740,9,50대,53,효도여행,"0"
12448,M,1979,기혼,"영/유아, 초등학생",3,대전,유성구,사무직,400만원,Y,2022,울산 시티 호텔,울산,울산 남구 삼산로 246,100개 이하,3성,관광호텔,120449,50592,324740,9,40대,44,가족여행,"0"
12462,F,1972,기혼,"영/유아, 초등학생",5,대구,달서구,전업주부,400만원,Y,2021,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,50대,50,가족여행,"0"
12463,F,1976,미혼,X,1,인천,서구,기술직,400만원,Y,2021,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,40대,46,효도여행,"0"
12471,F,1967,기타,결혼하지 않은 성인,3,서울,도봉구,전업주부,400만원,Y,2023,인터컨티넨탈알펜시아평창리조트,강원,강원 평창군 대관령면 솔봉로 325,200개 이상,5성,관광호텔업,206631,130500,594000,9,50대,57,가족여행,"0"
12472,F,1980,기혼,"영/유아, 초등학생",3,대구,달서구,기술직,400만원,Y,2020,인터컨티넨탈알펜시아평창리조트,강원,강원 평창군 대관령면 솔봉로 325,200개 이상,5성,관광호텔업,206631,130500,594000,9,40대,41,가족여행,"0"
12473,F,1992,미혼,X,2,서울,노원구,사무직,400만원,Y,2020,씨마크 호텔,강원,강원 강릉시 해안로406번길 2,200개 이하,5성,관광호텔업,735736,550000,935000,9,20대,29,효도여행,"0"
12475,M,1995,미혼,X,1,서울,성북구,사무직,400만원,Y,2022,씨마크 호텔,강원,강원 강릉시 해안로406번길 2,200개 이하,5성,관광호텔업,735736,550000,935000,9,20대,28,효도여행,"0"
12480,F,1989,기혼,"영/유아, 초등학생",4,서울,광진구,사무직,400만원,Y,2022,스카이베이경포,강원,강원 강릉시 해안로 476,200개 이상,4성,미분류,384677,99000,946000,9,30대,34,가족여행,"0"
12490,M,1989,미혼,X,3,인천,연수구,무직,400만원,Y,2020,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,30대,32,효도여행,"0"
12491,F,1981,기혼,"영/유아, 초등학생",4,서울,강동구,사무직,400만원,Y,2023,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,40대,43,가족여행,"0"
12501,F,1976,미혼,X,1,서울,송파구,사무직,400만원,Y,2021,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,40대,46,효도여행,"0"
12513,F,1963,기혼,중/고등학생,4,광주,서구,전업주부,400만원,Y,2019,쏠비치 호텔 양양,강원,강원 양양군 손양면 선사유적로 678,200개 이상,4성,관광호텔업,320223,87545,545000,9,50대,57,가족여행,"0"
12527,F,1979,기혼,자녀가 없음,2,서울,강남구,전업주부,400만원,Y,2020,쏠비치 호텔 양양,강원,강원 양양군 손양면 선사유적로 678,200개 이상,4성,관광호텔업,320223,87545,545000,9,40대,42,효도여행,"0"
12532,F,1978,미혼,X,3,대전,중구,기술직,400만원,Y,2021,쏠비치 호텔 양양,강원,강원 양양군 손양면 선사유적로 678,200개 이상,4성,관광호텔업,320223,87545,545000,9,40대,44,효도여행,"0"
12553,F,1981,기혼,"영/유아, 초등학생",3,충남,천안시,전업주부,400만원,Y,2019,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,30대,39,가족여행,"0"
12559,F,1986,미혼,X,2,경기,화성시,사무직,400만원,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,30대,36,효도여행,"0"
12569,M,1984,기혼,"영/유아, 초등학생",4,대구,북구,기능/숙련공,400만원,Y,2022,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,30대,39,가족여행,"0"
12571,M,1973,기혼,"영/유아, 초등학생",6,경북,포항시,사무직,400만원,Y,2020,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,40대,48,가족여행,"0"
12572,M,1984,기혼,"영/유아, 초등학생",3,부산,금정구,사무직,400만원,Y,2022,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,30대,39,가족여행,"0"
12574,F,1978,기혼,"영/유아, 초등학생",6,울산,중구,전업주부,400만원,Y,2019,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,40대,42,가족여행,"0"
12579,F,1994,미혼,X,4,대구,동구,대학(원)생,400만원,Y,2020,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,20대,27,효도여행,"0"
12585,F,1970,기타,결혼하지 않은 성인,1,서울,성동구,자영업,400만원,Y,2019,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,50대,50,효도여행,"0"
12588,M,1985,기혼,"영/유아, 초등학생",4,경기,파주시,사무직,400만원,Y,2020,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,30대,36,가족여행,"0"
12589,M,1979,기혼,"영/유아, 초등학생",4,대전,서구,사무직,400만원,Y,2022,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,40대,44,가족여행,"0"
12591,M,1989,기혼,"영/유아, 초등학생",3,인천,강화군,사무직,400만원,Y,2023,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,30대,35,가족여행,"0"
12598,M,1956,기혼,결혼한 성인,3,대전,대덕구,무직,400만원,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,60대 이상,66,효도여행,"0"
12599,F,1992,미혼,X,3,서울,강동구,사무직,400만원,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,30대,30,효도여행,"0"
12603,F,1961,기혼,결혼하지 않은 성인,2,경북,경산시,무직,400만원,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,60대 이상,61,효도여행,"0"
12607,M,1980,기혼,"영/유아, 초등학생",4,서울,성북구,기술직,400만원,Y,2020,소노 펠리체 델피노,강원,강원 고성군 토성면 미시령옛길 1153,100개 이하,4성,관광호텔,518369,360000,705000,9,40대,41,가족여행,"0"
12613,M,1984,기혼,"영/유아, 초등학생",4,서울,강동구,사무직,400만원,Y,2022,소노 펠리체 델피노,강원,강원 고성군 토성면 미시령옛길 1153,100개 이하,4성,관광호텔,518369,360000,705000,9,30대,39,가족여행,"0"
12626,F,1974,기혼,중/고등학생,3,서울,성동구,판매/서비스직,400만원,Y,2020,메이힐스리조트,강원,강원도 정선군 고한읍 물한리길 8,200개 이상,성급없음,휴양콘도미니엄업,135547,73500,295000,9,40대,47,가족여행,"0"
12634,M,1984,미혼,X,2,경남,의령군,자영업,400만원,Y,2022,롯데리조트 속초,강원,강원 속초시 대포항길 186,200개 이상,4성,관광호텔업,449119,283500,685000,9,30대,39,효도여행,"0"
12635,F,1989,미혼,X,2,서울,도봉구,사무직,400만원,Y,2021,롯데리조트 속초,강원,강원 속초시 대포항길 186,200개 이상,4성,관광호텔업,449119,283500,685000,9,30대,33,효도여행,"0"
12644,F,1982,미혼,X,2,경남,진주시,기술직,400만원,Y,2021,라마다 속초 호텔,강원,강원 속초시 대포항희망길 106,200개 이상,4성,미분류,188767,100760,688419,9,40대,40,효도여행,"0"
12654,M,1985,기혼,"영/유아, 초등학생",4,충남,천안시,사무직,400만원,Y,2023,라마다 속초 호텔,강원,강원 속초시 대포항희망길 106,200개 이상,4성,미분류,188767,100760,688419,9,30대,39,가족여행,"0"
12658,M,1985,미혼,X,1,서울,영등포구,사무직,400만원,Y,2021,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,30대,37,효도여행,"0"
12661,M,1968,기혼,결혼하지 않은 성인,4,경기,부천시,사무직,400만원,Y,2020,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,50대,53,가족여행,"0"
12664,M,1995,미혼,X,3,인천,계양구,대학(원)생,400만원,Y,2022,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,20대,28,효도여행,"0"
12665,M,1985,기혼,"영/유아, 초등학생",4,경기,파주시,사무직,400만원,Y,2023,금강산콘도,강원,강원도 고성군 현내면 금강산로 416,200개 이상,성급없음,휴양콘도미니엄업,135088,69000,259000,9,30대,39,가족여행,"0"
12666,F,1978,미혼,X,3,경기,용인시,사무직,400만원,Y,2021,금강산콘도,강원,강원도 고성군 현내면 금강산로 416,200개 이상,성급없음,휴양콘도미니엄업,135088,69000,259000,9,40대,44,효도여행,"0"
12667,F,1971,기혼,중/고등학생,4,서울,강서구,전업주부,400만원,Y,2020,금강산콘도,강원,강원도 고성군 현내면 금강산로 416,200개 이상,성급없음,휴양콘도미니엄업,135088,69000,259000,9,50대,50,가족여행,"0"
12668,F,1962,기혼,결혼하지 않은 성인,3,경기,의정부시,전업주부,400만원,Y,2019,금강산콘도,강원,강원도 고성군 현내면 금강산로 416,200개 이상,성급없음,휴양콘도미니엄업,135088,69000,259000,9,50대,58,가족여행,"0"
12672,F,1982,기혼,"영/유아, 초등학생",4,경기,수원시,전업주부,500만원,Y,2020,청풍 리조트,충북,충북 제천시 청풍면 청풍호로 1798,200개 이하,3성,관광호텔업,112665,61165,233600,9,30대,39,가족여행,"0"
12675,F,1970,기혼,대학/대학원생 자녀,2,경북,경주시,사무직,500만원,Y,2023,청풍 리조트,충북,충북 제천시 청풍면 청풍호로 1798,200개 이하,3성,관광호텔업,112665,61165,233600,9,50대,54,효도여행,"0"
12677,M,1975,기혼,"영/유아, 초등학생",4,서울,송파구,사무직,500만원,Y,2022,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,40대,48,가족여행,"0"
12682,M,1979,기혼,"영/유아, 초등학생",4,충북,청주시,사무직,500만원,Y,2021,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,40대,43,가족여행,"0"
12693,F,1974,기타,자녀가 없음,1,충남,천안시,전문직,500만원,Y,2018,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,40대,45,효도여행,"0"
12699,F,1976,기혼,"영/유아, 초등학생",4,경북,구미시,전업주부,500만원,Y,2019,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,40대,44,가족여행,"0"
12705,M,1975,기혼,"영/유아, 초등학생",4,경기,광주시,판매/서비스직,500만원,Y,2021,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,40대,47,가족여행,"0"
12707,M,1971,기혼,대학/대학원생 자녀,4,서울,관악구,기술직,500만원,Y,2020,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,50대,50,효도여행,"0"
12712,F,1968,기혼,대학/대학원생 자녀,4,서울,마포구,기타,500만원,Y,2022,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,50대,55,효도여행,"0"
12715,M,1972,기혼,"영/유아, 초등학생",4,강원,속초시,기술직,500만원,Y,2022,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,50대,51,가족여행,"0"
12717,M,1991,미혼,X,4,경기,화성시,기능/숙련공,500만원,Y,2023,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,30대,33,효도여행,"0"
12719,F,1993,기혼,자녀가 없음,1,인천,부평구,사무직,500만원,Y,2022,소노문 단양,충북,충북 단양군 단양읍 삼봉로 187-17,200개 이상,4성,미분류,223318,98113,416000,8,30대,30,효도여행,"0"
12735,F,1978,미혼,X,3,충남,서산시,기술직,500만원,Y,2022,포레스트 리솜,충북,충북 제천시 백운면 금봉로 365,100개 이하,성급없음,휴양콘도미니엄업,517248,431940,695230,9,40대,45,효도여행,"0"
12746,M,1978,기혼,"영/유아, 초등학생",3,충남,천안시,판매/서비스직,500만원,Y,2019,포레스트 리솜,충북,충북 제천시 백운면 금봉로 365,100개 이하,성급없음,휴양콘도미니엄업,517248,431940,695230,9,40대,42,효도여행,"0"
12753,F,1982,기혼,"영/유아, 초등학생",4,충남,천안시,전업주부,500만원,Y,2021,한화리조트 대천 파로스,충남,충남 보령시 해수욕장3길 11-10,200개 이상,성급없음,휴양콘도미니엄업,252681,116520,584000,9,40대,40,효도여행,"0"
12760,M,1987,미혼,X,4,경기,수원시,사무직,500만원,Y,2021,한화리조트 대천 파로스,충남,충남 보령시 해수욕장3길 11-10,200개 이상,성급없음,휴양콘도미니엄업,252681,116520,584000,9,30대,35,효도여행,"0"
12773,F,1966,기혼,결혼하지 않은 성인,3,경기,성남시,전업주부,500만원,Y,2021,한화리조트 대천 파로스,충남,충남 보령시 해수욕장3길 11-10,200개 이상,성급없음,휴양콘도미니엄업,252681,116520,584000,9,50대,56,가족여행,"0"
12777,M,1967,미혼,X,3,인천,부평구,기술직,500만원,Y,2021,소노벨 천안,충남,충남 천안시 동남구 성남면 종합휴양지로 200,200개 이상,3성,숙박업(생활),274518,169000,458000,9,50대,55,효도여행,"0"
12782,F,1985,기혼,"영/유아, 초등학생",3,서울,동대문구,전업주부,500만원,Y,2023,소노벨 천안,충남,충남 천안시 동남구 성남면 종합휴양지로 200,200개 이상,3성,숙박업(생활),274518,169000,458000,9,30대,39,가족여행,"0"
12784,M,1985,기혼,"영/유아, 초등학생",5,광주,북구,판매/서비스직,500만원,Y,2018,소노벨 천안,충남,충남 천안시 동남구 성남면 종합휴양지로 200,200개 이상,3성,숙박업(생활),274518,169000,458000,9,30대,34,가족여행,"0"
12789,F,1962,기혼,대학/대학원생 자녀,5,서울,강남구,전업주부,500만원,Y,2023,소노벨 천안,충남,충남 천안시 동남구 성남면 종합휴양지로 200,200개 이상,3성,숙박업(생활),274518,169000,458000,9,60대 이상,62,가족여행,"0"
